id,headword,display_spelling,frequency_rank,human_review
8a0d473f-81b7-52f8-b85f-da7b7d35ed93,clever,clever,3025,false
4678873b-2bc6-5992-8986-4f1d60812f20,celebrate,celebrate,2443,false
a248a968-edb1-5083-8feb-f96b865dd02b,narrow,narrow,1725,false
70aeec44-464b-55f2-942f-fb0dd9e18767,shut,shut,1788,false
999cf9c1-2803-5d1e-bd30-bda4c24c21b4,touch,touch,1372,false
eefe0856-644d-583f-b2c4-03cee3d6a519,journey,journey,1662,false
bd7c9fbe-c047-52ed-80a4-cb2e45dcf54e,visitor,visitor,1354,false
0e92383b-1558-5596-a3ac-254d7191c250,arrive,arrive,708,false
2e8c63ab-963c-54c0-8545-806ce59891a0,plane,plane,2000,false
6d1bec58-0a65-5db2-8e7b-65bee95f0da7,wheel,wheel,2175,false
45ee9e4d-25aa-51c0-af2c-569f36842ccd,direct,direct,960,false
033671a6-f3a3-5b43-945e-29000d6e9823,tower,tower,2131,false
29d57000-3dab-53ac-876d-b9280c189495,noise,noise,1667,false
2b5edda9-0a99-5487-9383-e884b620f755,almost,almost,280,false
a2ecf027-7def-5454-a59a-d421ce3061d0,already,already,255,false
a77da267-3db0-5488-bc6c-ad5528355c04,expect,expect,313,false
53349410-c99d-5426-b5d0-531bdc16b5cd,belong,belong,1475,false
24c7080d-8ee8-58a8-ad58-932906847ea9,inside,inside,1301,false
ea043475-4ad6-53e6-813a-b12d85c6af90,president,president,589,false
603f2819-b9a0-52c6-a5e1-1b6bf099f5e7,zero,zero,4296,false
a8e41a1b-1020-57b0-ae97-dfd9a4424093,disappear,disappear,1663,false
b544ab6d-5ed8-5a99-8d62-377d0eb8cf36,thick,thick,1806,false
e232f200-dedb-5ad3-8f80-3489e11ef054,wooden,wooden,2452,false
af5c5328-d780-5f32-9d83-733bb18cc466,nearly,nearly,865,false
dbf24229-72f4-5721-8a79-3dfc3adb63bd,anyway,anyway,834,false
cdb4ac73-aa3e-521b-a178-3dc55d948c84,careful,careful,1777,false
b59960b0-2f41-576f-91c9-96ef8e198bb4,anywhere,anywhere,2157,false
db0ad68a-2fca-5f97-afd9-8f2132200678,badly,badly,2078,false
3049a64d-5896-59f8-8881-8f4ee39b9315,bottom,bottom,1555,false
dc64a843-a05b-503a-9220-9e6ea6f649e8,mark,mark,1255,false
d06769ff-a0a5-50c2-8702-98ec8b487bfa,along,along,823,false
e31d5e6f-5391-55fb-9815-c67d9ccf0e4d,tour,tour,1420,false
9f455cbf-cd8f-5ff8-9bf2-85cb4edf6d7b,direction,direction,910,false
ac1fb137-7cf3-5da5-a339-bad03c529db4,sail,sail,2876,false
8660dbcc-306c-5d2a-bece-d41a4abeb5c2,continent,continent,3626,false
e709539a-8c11-58ec-b73c-0ccc17f64c99,ship,ship,1356,false
a92dcd9d-d281-54d4-8178-f020e58efe72,adventure,adventure,3561,false
57bff9f7-985a-5cd7-b9b7-49f822291efd,instead,instead,1274,false
c9a1af9f-176b-5ce5-b46d-fa09c28037ed,yet,yet,261,false
e2bbcf28-c498-5411-a7a8-abdca953ccd1,borrow,borrow,2639,false
b14dc80d-2a86-5ea3-8046-401fae9f8ec4,bright,bright,1526,false
fe19355e-0e59-52c7-b379-4421e1bf783c,lovely,lovely,1496,false
6eed6533-2fe1-590b-aa91-f8f00a34de01,shout,shout,1591,false
e38f7063-3272-5731-b6a3-bcb5cd12bbbd,wet,wet,2343,false
cedf2e72-ad78-55cf-b0f6-c295ddf2f4f9,triangle,triangle,5296,false
0976419c-e88e-571a-b6d9-7c42e5a6190f,lick,lick,6212,false
1376fb1c-3e31-59d9-a670-014cb386c205,center,center,8131,false
b78f0368-0f25-5fd2-805d-fe26b1713cc9,naughty,naughty,7181,false
25b5ebd0-fc84-50f3-b1e8-c4c3f170f52f,nickname,nickname,8467,false
19f92947-78c2-5d5b-b3af-7f13770468d9,lid,lid,4537,false
6dfdeda2-5a56-5847-a863-b04e1b64d76f,toward,toward,4712,false
23f5a00d-64fc-5a5b-9791-4d543b051986,luggage,luggage,7156,false
d8b58318-1d91-582c-bf28-b8208df97ac7,neighborhood,neighborhood,49659,false
36ea99c6-8ec2-5ad7-abba-34e01842c40a,anymore,anymore,11630,false
1885b1a2-da96-5633-92a7-5da65fee543d,statistics,statistics,2602,false
a6a84115-8cbd-5207-8420-fef2317f6b20,virtually,virtually,2034,false
29755e2d-2840-55ac-93e8-a9289e1aacf8,fiber,fiber,2594,false
412a22dc-9831-5fd6-8db3-c2036063bfc4,cricket,cricket,2496,false
00072565-91dc-5fc6-8e1a-1bf6207eae6d,grammar,grammar,2979,false
b1263c28-42e5-5e6c-8832-9f8129650450,pant,pant,10453,false
7769c55a-55a5-5f59-a4b4-af91d14bc582,percent,percent,2802,false
790ea7b7-aeea-5e8c-a879-3d09551b76f2,bible,bible,3430,false
0e20632f-ca9e-50a6-8a85-58da5c04e29e,deaf,deaf,2897,false
7211a38a-5cd6-5a1d-a71d-8acabd58e201,favor,favor,49170,false
aa59a0d1-f031-580c-b5f7-60e4140f8f62,favorite,favorite,1593,false
bb9a254d-c3b4-5853-8352-3484b9c9a9d4,corn,corn,4957,false
43c5e1ac-8b88-5443-9161-a892cd317621,frank,frank,2307,false
3fb7fe2b-b881-5edf-a84e-e143be6c0cfb,dining,dining,4111,false
4b116c5f-e9f4-55d3-a22e-9a4932364337,killer,killer,3690,false
b56dfb12-42a9-5fb9-a9b7-6f1bb843494c,york,york,1010,false
109e78f2-f064-559e-b23f-b927fd161e1d,cheque,cheque,2753,false
79b8b0f4-17a1-50b6-b64d-3fbe73984116,deer,deer,6143,false
2eaa3e8d-1e1e-5f13-b860-e9260e3d2eb6,gently,gently,2220,false
88a3d991-3cb3-5763-a436-8ea21f6c7acd,sept,sept,2625,false
5ef3366f-67ee-5b6d-ac1d-e2d4f197c7c4,gray,gray,5464,false
e0ba3646-9311-56d7-96a6-c61ab7f02cd8,surprisingly,surprisingly,2953,false
7ec59fda-74cb-5eeb-ae22-0e273782bf6f,track,track,1268,false
eca4397b-a596-5948-abc8-b83f953b544c,explore,explore,1882,false
c927d4a5-d958-58c9-874b-0f4caf3a8546,destination,destination,4309,false
0e097e6e-895c-5bb8-82c4-863ef7d00e54,departure,departure,2903,false
446a76d8-65c9-51fe-b1a5-5148cd49b503,tent,tent,4158,false
d82f3e43-083c-54bd-a986-cc929d4a60e9,reservation,reservation,4139,false
bb1ffed1-1dad-57f9-b6a6-7caf448b5230,arrival,arrival,2281,false
3425701e-1d4d-5220-878d-406625c39209,attract,attract,1477,false
45272ba5-294a-55bf-aff4-748601dadddc,bill,bill,837,false
fd30e0ad-eb39-562b-9f86-973add4731fa,cost,cost,342,false
f4813891-32ac-556b-803c-cff9ab97d32f,price,price,338,false
3ec87f22-e3f2-5f18-9196-aa70eb0a0137,sell,sell,461,false
e4663843-8fd1-5b9a-af80-b32503c3d80d,check,check,997,false
1c080c85-37be-5705-9b81-6030c304dcbd,writer,writer,1314,false
20916e07-65c5-5b9f-b1f3-fd99dc8905dc,post,post,895,false
132ee047-3ce0-5660-b6f1-0e1636a7a6ea,include,include,246,false
437da553-9963-5d10-9746-b4efbfc39c82,police,police,328,false
74492842-a9a5-5496-ba19-0e988e72ad4b,shopping,shopping,2763,false
7ee33771-6f9f-5777-ba9a-d5ea656a320a,perfect,perfect,1685,false
007ad8b3-0534-58de-baeb-c9ef75083e64,actor,actor,2390,false
71a717f8-02fe-52f4-aaf7-94ceefd91b34,understand,understand,391,false
8ebe0eb6-416b-575c-91f9-3ff21a5be0a1,way,way,86,false
d08bf910-bf4a-5417-855c-82fa7d65ae8d,imagine,imagine,1197,false
67e00e3f-f4c9-56f4-8b94-2e4496b8909b,pound,pound,546,false
ccf993a9-e10f-5c9c-b8ac-3b16b53537e9,add,add,330,false
63d7694b-2ee9-5150-a6a0-04d726033e79,below,below,1136,false
9a90e6dc-f7d2-5da8-8aa3-db065659195a,repeat,repeat,1398,false
593dc6a0-c526-5c76-a3a0-1ddc25d760d4,terrible,terrible,1927,false
636afaf3-8340-5eb4-a3fd-218b95b56301,bank,bank,406,false
994b9497-9168-53fe-b3b6-e57cd364ba92,better,better,704,false
c34084a1-24c2-5e38-bf0a-33701b78c5d6,market,market,253,false
ebdc776a-9f4a-5af0-9b25-b81b2a251353,pay,pay,227,false
7486199b-0705-5c89-86d9-cd2cd0351d27,shop,shop,648,false
f5b2f32e-853f-52d6-b8fd-2ccee5cb54f4,break,break,519,false
ad80fecc-f4e1-5cba-bc7d-523c5c7c0435,bring,bring,195,false
3c57261e-8c01-556e-a481-68839c199ac7,card,card,1035,false
996b53c7-9b59-521a-ae1e-22fba6b849d7,city,city,331,false
d98e3e95-ce90-5c4f-bd2e-5ba57fdbcd15,job,job,272,false
3e26e091-f55b-53f9-b6aa-1aa596150eba,meeting,meeting,457,false
2d9912cc-39ea-5710-9214-f7b1edfd0376,money,money,233,false
32f7c469-2bb9-5a21-b01f-ee44df3fe250,office,office,303,false
e14f94aa-43aa-5b71-a463-6c632148924f,time,time,50,false
47c01eae-2cac-56a4-9bc6-0aee9c4d7740,town,town,433,false
d31b509a-604e-5324-8a02-37b749bfa853,village,village,735,false
7536856d-1719-5296-8874-fd87a8e9975c,west,west,789,false
13dc9ab8-a476-5566-9dd7-bc28d3faecac,worker,worker,544,false
a88664c5-d677-563e-9909-0a4470ae7cc7,expensive,expensive,1577,false
8497d25a-d802-59b3-a944-080e37ae6e59,pair,pair,1213,false
3258d151-d89a-5d78-ba03-f89b75309a13,also,also,77,false
30befa7b-e47d-5ea1-8497-500efa9cde6b,change,change,226,false
0b9194c6-b72d-5afe-b878-c5d080d5a360,buy,buy,351,false
5548459e-9df1-57c4-a1b4-e6476bbfd654,cheap,cheap,1389,false
271e5c8a-44c0-59b7-b288-ccbd7aaf83af,sales,sales,965,false
09724df5-fe78-5d2a-af00-34e9360ccc38,cash,cash,1204,false
0cbe7e87-54e6-5259-9573-a25d311ac2b3,earn,earn,1727,false
8fbeb9cd-e0a6-5807-aab3-bae4802c0ca3,lend,lend,2740,false
b218e304-ef25-594f-b0d3-c4bb22d79af2,discuss,discuss,661,false
56585d60-50f0-50d2-b734-b4bf93a5d02c,early,early,245,false
7cebd4fc-ce29-5af6-abe1-df5136cc69be,member,member,182,false
0ba1e068-9097-599e-b83c-3963a2c1f85b,often,often,230,false
0ffbad9c-4c4a-5c23-aaa1-fdc481c33f14,possible,possible,256,false
f82daff1-db17-5838-9582-2e9b2699e395,right,right,244,false
d9f220fd-e429-5156-9c77-47e8e2e3e5b6,same,same,137,false
ab57b564-e188-514c-8e4f-59b683d0bb79,show,show,147,false
f8c7bcca-f192-5ca0-a1a9-5aa1a03e3628,talk,talk,289,false
5c4ec6ec-bd0d-59d9-862e-4aa045da2a79,true,true,547,false
03dd1a48-ee9e-5608-ad3e-605b67d14781,very,very,80,false
bba64549-3221-5c63-b648-6f281bb8d403,write,write,211,false
65f399a9-fef6-55cb-af1e-0da8745752fc,message,message,1120,false
0e4cbfa3-a7a3-572c-9c2d-a7b68de74cd5,interested,interested,1131,false
ba549abc-7184-5d06-993f-3592d3eb5824,interesting,interesting,1032,false
1d4c59b4-7197-5201-8257-128628c0c60f,wonderful,wonderful,1864,false
89654c65-7fad-584d-a536-86bd430b31b0,watch,watch,490,false
3160d3a9-dc16-5038-8664-861a7180ebc1,sale,sale,1143,false
4d454a20-f9ad-5636-9f5a-707da3914e76,credit,credit,1262,false
1571267f-4b1a-5d2f-b8dd-d20530bd89a1,discount,discount,3143,false
e3bb834b-4ed5-577c-99af-8caf63dd6048,label,label,2764,false
3b720961-ddb5-5c8b-a26b-74f857ff98a9,used,used,641,false
c6e73c83-68d6-537c-8460-df91c0c3794e,payment,payment,1009,false
84e87f36-eeef-5f56-afdd-07db83cda1ac,university,university,530,false
d2b1266c-677c-577f-83cb-dfcdb7a0011b,quick,quick,1431,false
f75c205f-05e5-529d-9e18-460f1d0d5ae6,well,well,84,false
782e82f1-3e4e-51c7-bf9a-77ab0939c111,artist,artist,1218,false
13fdeba0-21b3-5434-a742-49db6c2e6504,brown,brown,2018,false
80312086-2546-5e01-957b-b2f16f736fa0,boring,boring,4124,false
efb760fc-d617-5569-ba63-95fbab5d7556,paint,paint,2040,false
0b28d52c-394b-57ab-b4c8-6615269a82b9,blue,blue,1083,false
03558b05-1073-5351-80d8-ab7569f1c21f,want,want,94,false
8f9a45d9-92bb-52d8-aaa7-65303788ea35,always,always,185,false
f30b9dfb-bf93-5579-9f40-7bd5e8a21aee,away,away,237,false
22ac14ee-e307-5af0-b2cb-0a36f0ebe389,behind,behind,489,false
8c373e4c-0cb1-5d79-b5b8-dfbb0756f749,believe,believe,252,false
d1cadb9b-459e-56cf-a1f5-de8cab37f1bf,late,late,298,false
604e4aee-41ef-5b2c-9570-70cbe05aeecc,listen,listen,850,false
1a215afb-16b1-523d-aa56-da158bc548f5,near,near,726,false
3c6554e0-0d74-5a79-9453-dd90804bb84b,news,news,692,false
d88f2f9b-1505-57a8-87ce-7cd9d9c3ca9b,next,next,199,false
e72a58c0-fc6d-5eb0-a5cf-b7a134e6bf1e,only,only,70,false
f4ca9387-8389-5b1a-9ba7-55b5141f147a,play,play,224,false
45d8bda5-4b2a-506f-bb73-51bb625bdeeb,please,please,758,false
bef845d4-65d3-54fd-aaad-20446731dc06,poor,poor,598,false
63fb6b00-810a-5fdd-b339-d2a828035171,sit,sit,302,false
7d1c03c9-5c0f-59a6-8c1d-eb85e59a22eb,tell,tell,107,false
f0f51510-3f29-501c-bd85-dd9cece5eab6,thank,thank,768,false
c11e593e-463d-5c8b-a896-c0e6050aa7ef,that,that,14,false
edaf07ff-05ff-52d5-a07e-ac179cb4eac1,this,this,23,false
cabc06a3-f4db-5062-a94e-a2210fa5e9ad,through,through,109,false
389581d2-0ee1-53c7-b75a-7d698a62046d,too,too,115,false
ef3067de-40bf-5e4f-a217-a97bd5513739,turn,turn,183,false
1158392f-34d7-5bd4-b1a3-e77a3d929e80,under,under,158,false
e9ac3372-fce1-5ddd-98d3-2390803cec95,usually,usually,526,false
c62e433b-20b4-56af-ae4a-865402f06df5,wait,wait,463,false
de7a7496-4272-5d3a-bab6-cf6e5f571d66,walk,walk,458,false
1052f7c9-61fb-5cb8-a090-f046356d2315,will,will,31,false
0e3ab6bf-50c3-5237-8e62-fa58d49e86d4,work,work,125,false
ba32e2c7-c014-53da-880d-2d125f5882f9,wrong,wrong,672,false
5988b0e0-5dc8-5db2-b1c6-faaeefea2df1,yeah,yeah,103,false
b0efb947-455a-5484-9e10-5ae0cae976eb,yes,yes,144,false
99a0105f-3044-507f-a31f-b05dda4763dd,busy,busy,1753,false
966348f0-fd24-5510-8cb6-f8b894023d9d,policeman,policeman,2490,false
e87ca64b-c275-5507-92d6-ee5b49d4bb69,rich,rich,1229,false
9105f113-380b-52ba-87d3-8205abfd111e,neck,neck,1569,false
990b6add-74a9-5423-adbb-87217bd7d767,shoulder,shoulder,1149,false
8ab9cf26-81fe-5c3c-be75-aa13d6a4bb67,twice,twice,1501,false
09ba8a54-942c-5f3a-a8e5-81611cff9fd5,wake,wake,2178,false
4b60c411-5911-5de5-aeca-4c3a03e5fa3d,welcome,welcome,1647,false
038fa953-7e5f-5038-ac41-1142d877ec1e,title,title,855,false
dfa687fc-33b3-5e18-9a42-117b2aa2cc10,address,address,1522,false
adee7e5d-b7a5-5c2e-bdb1-5f81c9a4c877,negative,negative,2015,false
9f894bbd-db9e-5b6e-a8ec-18a87be7870e,article,article,1027,false
3ded7127-4f6d-5b10-9459-217c1d7a199f,chart,chart,2961,false
fc0dab5d-fdc2-5567-9118-534a5bf2f044,routine,routine,2421,false
e0fd6410-8fe0-5be6-ae7f-96f2851cb927,report,report,276,false
25eb4c99-10a6-511c-9d5e-5589969dac32,march,march,695,false
3db91d0b-ac8e-57cb-b3df-3b60ab2c110f,introduce,introduce,698,false
0f7eb1a4-bb05-5c06-9b8d-aa36a9c8927a,situation,situation,503,false
3af8a1e7-157e-5003-89c4-44e7bd8dbf7b,scientist,scientist,1684,false
4a3660c7-11ce-5fa1-b69c-f5b196b20f79,congress,congress,1695,false
5cb46c33-fd0f-5e8e-a8b9-bad251fdb548,republican,republican,4062,false
fa6d1c79-2bce-5c53-8a05-39e3f6da4e09,democrat,democrat,2733,false
579c3827-1253-58f2-adb1-7004e3856796,okay,okay,957,false
93e1d7fd-e96a-5d47-899d-feb2be11cd5b,competition,competition,992,false
b6e47e38-d81b-500d-a521-797454f13529,focus,focus,1918,false
ca24085b-7c46-53d6-9415-e8b96f91e5c9,further,further,696,false
36257d82-3894-50f9-844e-54ecc0bc2e1c,burn,burn,1754,false
b696b574-d379-5940-956c-4a863a9e469c,gasp,gasp,5196,false
f8a05233-174c-5470-996b-c1a05c4548a2,fish,fish,954,false
0593209f-b835-5eb0-ac7c-36d056630a5a,flower,flower,1270,false
773e5a0e-dc16-5098-937f-87b8bd1396c0,natural,natural,709,false
8ac9e248-6150-530f-9a15-e8f121eb615c,animal,animal,652,false
fa45c7c2-4e5b-5366-85c8-4323cdc1e14d,plant,plant,690,false
7c3cc3af-63a5-590c-b441-f09f54f1c87b,tree,tree,680,false
0b4990a9-27ab-5cf9-bc20-4b8b5469b187,mountain,mountain,1402,false
318ce448-3e8e-5cd4-83da-346f89323b25,sheep,sheep,2697,false
c66a9a4c-b3f5-5ac7-8b99-e5a7359d4615,mouse,mouse,2845,false
7145c297-9d95-5ddd-8ea8-39a702fb15e0,river,river,876,false
dddc1bab-4678-50d1-a09c-d290caa3bb18,autumn,autumn,2252,false
2d3805e3-6e10-5c4c-ab50-6d2e726b55f0,bird,bird,1072,false
1e4d1b68-166b-5125-9f96-ba740492561b,cat,cat,1712,false
7ebc0f56-c9ad-5424-a0bc-bb6935d24959,orange,orange,3959,false
2af8fa76-b82d-551c-8bb9-b2fccb91e6a5,general,general,301,false
654672f2-97b8-5d8d-a3bc-28f6d1448080,goal,goal,930,false
decea1cf-9c8b-53a4-8dd8-fe0f77c697b2,identify,identify,757,false
1ddbf1c7-86d3-508e-84dc-34af6816ebf9,major,major,392,false
930becfb-c698-5bfb-8a34-bd0d581dd637,process,process,343,false
a64a0498-d36c-5e8a-90fa-4a4bb62bfad7,professional,professional,947,false
2796eccb-b863-5352-84a4-bc64ffe79e7d,quality,quality,536,false
96a2253a-feb3-5e94-88d0-1b592eb3f1c4,sort,sort,421,false
15d85a35-4697-53e1-a555-93a0290dde77,specific,specific,882,false
0cc0e9a7-ff36-50a3-aacd-70821044f022,successful,successful,915,false
d51bc8b4-185a-5708-965e-49141f4d088e,system,system,136,false
0c225bb2-3092-52d8-8097-b85ec0e004bd,thought,thought,710,false
956b6888-d64f-5297-aea8-11428fae649b,formal,formal,1482,false
1df2c265-9562-51fa-9140-b903819fb9dc,gap,gap,1988,false
b81f76d8-c1d7-54c3-b383-5b873347aa34,ideal,ideal,1917,false
3812d06b-8686-5687-87c1-9b88e6f9d1e6,review,review,1128,false
05a7b11a-27b3-5ed6-a9e1-88649dcb7db4,solution,solution,1058,false
703d4fb0-0cfd-544b-b1e2-7a6d0f9988eb,solve,solve,2279,false
5c9f44ea-bd19-5b18-ad5a-149e16aa9fec,survey,survey,1015,false
fe9ec5b4-93b3-547b-8b18-64df2b1e2cb8,rock,rock,1070,false
6b96cc62-58b3-50f9-93d0-fb3d841e14a7,valley,valley,1795,false
e96e54ff-79f1-5feb-8d45-9d09eabef57b,wood,wood,1414,false
41e671ed-46f4-5e48-bd1b-63c49970e018,rise,rise,644,false
cafd98b5-bd40-583c-b7ad-92ef6a94b03a,insect,insect,3450,false
215c4f64-065a-5eec-9e95-ac61f7508eae,ocean,ocean,3015,false
76436ede-9190-551f-b8a0-d2ebde37a5bb,web,web,6919,false
bec76410-47c2-5bef-8e44-94da1078931c,wild,wild,1698,false
87c85184-3dbd-53ab-9ca8-25b2371857ec,nut,nut,4276,false
d7fd79f4-78f7-50a9-a902-052ec8e2bea6,blow,blow,1822,false
56709c88-c2aa-5f7a-9281-6e9a0cb54466,lazy,lazy,6453,false
6cf5e188-3477-59dc-aca1-558ae1537d1e,monkey,monkey,5405,false
8c29bb78-56f8-5cf3-bae5-bafc7d17b08e,cloud,cloud,2333,false
975165c2-4e88-556e-aff3-bf238879ad55,moon,moon,2646,false
3532ba0e-3e9e-5cfc-a533-8c762526de99,sky,sky,1674,false
6ab17fa5-9119-54b0-81c1-9f153b5af45f,thunder,thunder,6539,false
528e3c7c-238a-5359-be95-a0f2c1d8162b,zoo,zoo,6119,false
bef7fc2d-ad01-5000-a4fd-dcfa23b3651d,profile,profile,2812,false
e39a5273-7d17-5443-8798-5d1ed31202f1,human,human,550,false
9202e009-40cd-5342-82a4-f4fc10edbb3f,decision,decision,381,false
973c9b2b-8ed4-510b-9089-5802884adb49,energy,energy,765,false
e4f08ad4-b42c-5926-8aa4-bcc856f079d7,knowledge,knowledge,689,false
c569c0b9-268e-5789-ba9e-1ad37b878874,law,law,278,false
0d83b0a9-f9b8-516f-80bd-81c1272cb7cd,level,level,241,false
35507bf1-2455-5ece-bf38-531762450892,physical,physical,1047,false
39b72de3-cdcb-5171-ba21-6c9e907bbac4,purpose,purpose,655,false
591800e5-d9dd-5ca5-ac69-38985c5b74dc,record,record,507,false
87b805ab-6a8d-5992-b60b-f9177f759081,cage,cage,4775,false
cc3acf70-113d-5566-a068-8c55ecea7770,kindness,kindness,7000,false
08045ba2-1e1f-5532-9fdf-9e7459ad80e2,cycle,cycle,2200,false
651235d7-2821-5b56-ab5a-7550749f1bd8,patient,patient,384,false
44eeccaa-76fd-55dc-9d29-c4bd49778fbf,shell,shell,2687,false
eae8fa58-027e-5eb1-8ba4-67871d6c6c67,wing,wing,1755,false
1550b8e5-941a-583f-8ebb-8638493b0aad,branch,branch,1178,false
8e4a7743-6398-5208-81a6-37cc405942be,silly,silly,2789,false
e39298b1-3ecf-5840-abc3-ad57061dbe9e,tail,tail,2604,false
190bf396-808b-5fb0-b963-8500a4000999,mud,mud,3520,false
948da6fd-ca84-5f2e-89fe-3d756235331b,shy,shy,5301,false
82390958-57c5-5bc6-9606-1098b4e65339,leaf,leaf,1823,false
bc449511-af2f-532a-8902-37264b7c9624,sand,sand,2470,false
879da183-69ca-5659-bd1f-d76303961dba,shine,shine,3329,false
f6205111-b7b2-5088-aa63-f29d6a0df948,cotton,cotton,3222,false
d0525f7e-11c1-51c9-b033-01e6420df2af,reliable,reliable,3271,false
f02b9a6f-f434-5f06-b231-7a99d43c87c5,keen,keen,2280,false
0adef65a-03cd-5cb7-80a4-d10011e5e68e,rain,rain,1491,false
dca945b9-8973-5590-ba5f-706c415a6ed0,snow,snow,2665,false
cd32e027-5b01-56b2-95f8-c0a0539e4a3e,weather,weather,1610,false
120e95d8-d8ae-5205-afff-ec5a5ece56ee,sense,sense,417,false
4ad4bf56-3c92-54b4-9de5-cf7ca015e85f,source,source,633,false
b5b8b274-0d4e-5168-98a3-7e4be45827e0,stage,stage,482,false
77309b7c-079c-518c-96ee-2aa8c14d36f1,column,column,2007,false
55d27545-5d5e-5bac-b1f2-d9d9ddab776b,conference,conference,890,false
7f932501-51bf-5d20-98e0-c05f0d2fb17e,desert,desert,3426,false
924d898f-2f56-5f88-a8c2-382c07b3a25d,stomach,stomach,2661,false
34609cf6-8a4f-5bd2-a615-9112e88cf714,recording,recording,2437,false
6852d0d4-b0bc-5bcc-9f96-93d401ba4328,coach,coach,2347,false
04504fcc-01fb-5dcf-9b0d-e62e70cf9a3c,code,code,1469,false
78ae1aec-c93a-5725-802d-3fccab266b72,comment,comment,1279,false
1a9a3d34-6a30-5ac7-96c1-af01911430f1,reception,reception,2928,false
90199b70-098a-56ae-879d-feb025288fa2,suit,suit,2119,false
5291070b-663d-5c2f-9579-9d1f7648a114,produce,produce,296,false
90ef601d-eb5d-5b37-befe-b3e07d457642,recipe,recipe,3661,false
1f773d77-77e7-5868-982a-73f742028863,consider,consider,312,false
30f36056-cf7d-510e-8987-462300cfcc89,deal,deal,595,false
c06bad8d-ae28-5dc7-a493-46285770cd02,exist,exist,875,false
65650299-c51b-5ad7-abfa-2e02ab15cac9,prevent,prevent,937,false
64b3e51e-87d7-5454-bdba-1bb5a8d24009,race,race,1107,false
116074c0-3faf-52c6-9cab-5a41ad798f3c,recent,recent,630,false
07117f6e-a939-5c55-a781-7190423f0cd1,recognize,recognize,1571,false
e7a16f33-0ee5-5239-8aec-4cea8faf8a82,reduce,reduce,567,false
2237252f-32ca-5645-9eb3-9515101264ef,warm,warm,1353,false
ab5e9d5e-148b-53af-84a6-a004c186ead3,suppose,suppose,840,false
63e8fc90-0ce4-55c9-921c-693371188ff2,comedy,comedy,4172,false
389ba523-45d5-56f7-ab3a-abebc9d4224c,cupboard,cupboard,3692,false
88a8c99a-8129-57d3-bd90-35de6b59f24f,pet,pet,3686,false
60c51d1e-db70-5bda-9f92-509ad221018f,spider,spider,5742,false
67b799ec-b2be-504e-bf18-279a2f0685c1,compete,compete,2583,false
6317de1c-99e5-54a6-bc86-d735f428982a,detective,detective,2906,false
93c08ef4-f486-5b26-bd81-13dd61e576d2,cartoon,cartoon,6438,false
c05ec702-3fa9-5bde-bd59-41ed4e117a77,poster,poster,3930,false
7c820ef9-9277-5d06-ad9f-010a2f1a28a9,predict,predict,2288,false
175488d2-4568-5c7b-9d47-0e90894df4db,progress,progress,1265,false
056ffc76-bdb1-5622-8e46-928f773f8423,quantity,quantity,2082,false
bfc09b27-94b8-5964-9064-e4e46565563c,react,react,2923,false
deda73f7-55ef-51f7-bfc6-fd599f0dbe8c,recommend,recommend,1578,false
b59fc4cc-54d9-5e7e-aca4-860807eed646,symbol,symbol,2635,false
ae15ab8d-2cec-5590-acf1-b820162a7f1f,pants,pants,7747,false
1d0aae7e-baa3-52c6-bdc4-ad402b067008,field,field,495,false
62db1e3b-c843-5f86-92f4-a4b0b33dac83,foreign,foreign,621,false
afdfc787-9fba-57cf-9953-59b673683fc2,recently,recently,822,false
2a520b9e-7195-5cef-8677-951416a8ccb0,store,store,1583,false
50336b29-2701-5af6-ac0c-579ee02b12a8,director,director,603,false
5bd5584e-57d0-5b9d-bbd3-6348b4be5076,drop,drop,925,false
69a6a306-ce08-510e-bd14-e45500f4836a,season,season,833,false
65baae4c-eb3f-56c4-91ee-a0ee41f762fd,temperature,temperature,1622,false
4fa158ea-a44c-5d12-9e6d-0e81db696bdd,wind,wind,1179,false
22437840-ff8e-57ac-8048-f57faf2f8b33,hit,hit,927,false
1c09bbd2-11fd-57b2-980c-99d22dbf0b53,least,least,2012,false
d17000c9-75e7-5849-9a97-ecdf659c673a,professor,professor,1711,false
b2b4af23-ef68-5e09-bea3-1ef1d5644add,speaker,speaker,996,false
bbda53a7-cac1-5db0-91d6-2bf6907bdf33,stone,stone,888,false
2430e547-659a-5628-978b-4bf8bf9f9792,dentist,dentist,6054,false
7938542d-8a58-5518-ac05-2533961cdff3,lead,lead,263,false
d315b618-0ac5-5de5-a77e-00075dc3ff7d,baseball,baseball,10008,false
7fc99f73-8b56-529d-ab66-5961374d3880,castle,castle,1765,false
13c5aea4-1937-510a-85cd-730ce9f45c85,diary,diary,2934,false
a36ac5b5-b729-5c84-91c0-5f4dbe0594b6,engine,engine,1374,false
c90c0dc9-b941-5347-964f-3ec5438be00f,engineer,engineer,1889,false
5769194c-5ac3-5370-b153-a483666dab7c,forest,forest,1108,false
e3b240c5-1590-52b2-ac92-110c6ba074ed,golf,golf,2501,false
62066bc6-552b-5ba7-8a3c-7fa8e120ab0e,guide,guide,1645,false
92410de8-0b42-56e0-89ad-5a4254af2aae,lab,lab,4848,false
c041cd35-1ff4-5734-bbc3-83a8ee519479,speech,speech,1119,false
